公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,核减
2月3日,地区级,香港,香港,,,,
2月3日,省级,香港,,,,,
2月3日,国外,新加坡,NA,18,,,
2月3日,地区级,新疆,阿克苏,,,,
2月3日,地区级,新疆,兵团第九师,,,,
2月3日,地区级,新疆,兵团第六师五家渠,1,,,
2月3日,地区级,新疆,昌吉州,1,,,
2月3日,地区级,新疆,第八师石河子,,,,
2月3日,地区级,新疆,第七师,,,,
2月3日,地区级,新疆,吐鲁番,,,,
2月3日,地区级,新疆,乌鲁木齐,2,,,
2月3日,地区级,新疆,伊犁州,1,,,
2月3日,省级,新疆,,5,,,
2月3日,国外,意大利,NA,2,,,
2月3日,国外,印度,NA,3,,,
2月3日,国外,英国,NA,2,,,
2月3日,国外,越南,NA,8,,,
2月3日,地区级,云南,保山,,,,
2月3日,地区级,云南,楚雄州,1,,,
2月3日,地区级,云南,大理,,,,
2月3日,地区级,云南,德宏州,1,,,
2月3日,地区级,云南,红河,,,,
2月3日,地区级,云南,昆明,2,,,
2月3日,地区级,云南,丽江市,,,,
2月3日,地区级,云南,临沧,,,,
2月3日,地区级,云南,普洱,,,,
2月3日,地区级,云南,曲靖,2,,,
2月3日,地区级,云南,文山州,1,,,
2月3日,地区级,云南,西双版纳州,,1,,
2月3日,地区级,云南,玉溪,,1,,
2月3日,地区级,云南,昭通,1,,,
2月3日,省级,云南,,8,2,,
2月3日,地区级,浙江,杭州,14,4,,
2月3日,地区级,浙江,湖州,,1,,
2月3日,地区级,浙江,嘉兴,4,,,
2月3日,地区级,浙江,金华,4,,,
2月3日,地区级,浙江,丽水,,,,
2月3日,地区级,浙江,宁波,27,,,
2月3日,地区级,浙江,衢州,1,,,
2月3日,地区级,浙江,绍兴,,1,,
2月3日,地区级,浙江,台州,6,4,,
2月3日,地区级,浙江,温州,49,2,,
2月3日,地区级,浙江,舟山,,,,
2月3日,省级,浙江,,105,12,,
2月3日,地区级,重庆,巴南区,1,,,
2月3日,地区级,重庆,璧山区,,,,
2月3日,地区级,重庆,城口县,1,,,
2月3日,地区级,重庆,大渡口区,1,,,
2月3日,地区级,重庆,大足区,2,,,
2月3日,地区级,重庆,垫江县,1,1,,
2月3日,地区级,重庆,丰都县,1,,,
2月3日,地区级,重庆,奉节县,,,,
2月3日,地区级,重庆,涪陵区,,,,
2月3日,地区级,重庆,高新区,,,,
2月3日,地区级,重庆,合川区,,,,
2月3日,地区级,重庆,江北区,,,,
2月3日,地区级,重庆,江津区,,,,
2月3日,地区级,重庆,九龙坡区,2,,,
2月3日,地区级,重庆,开州区,1,,,
2月3日,地区级,重庆,梁平区,,,,
2月3日,地区级,重庆,两江新区,1,,,
2月3日,地区级,重庆,南岸区,1,,,
2月3日,地区级,重庆,彭水县,2,,,
2月3日,地区级,重庆,綦江区,5,,,
2月3日,地区级,重庆,黔江区,,,,
2月3日,地区级,重庆,荣昌区,3,,,
2月3日,地区级,重庆,沙坪坝区,,,,
2月3日,地区级,重庆,石柱县,2,,,
2月3日,地区级,重庆,铜梁区,,,,
2月3日,地区级,重庆,潼南区,1,,,
2月3日,地区级,重庆,万州区,7,,,
2月3日,地区级,重庆,巫山县,,1,,
2月3日,地区级,重庆,巫溪县,,,,
2月3日,地区级,重庆,武隆区,,,,
2月3日,地区级,重庆,秀山县,,,,
2月3日,地区级,重庆,永川区,,,,
2月3日,地区级,重庆,渝北区,,,,
2月3日,地区级,重庆,渝中区,4,,,
2月3日,地区级,重庆,云阳县,,,,
2月3日,地区级,重庆,长寿区,1,,,
2月3日,地区级,重庆,忠县,,,,
2月3日,省级,重庆,,37,2,,
2月3日,国家级,,,3235,157,64,
2月4日,地区级,安徽,安庆,1,3,,
2月4日,地区级,安徽,蚌埠,5,,,
2月4日,地区级,安徽,亳州,10,,,
2月4日,地区级,安徽,池州,1,,,
2月4日,地区级,安徽,滁州,,,,
2月4日,地区级,安徽,阜阳,5,3,,
2月4日,地区级,安徽,合肥,12,,,
2月4日,地区级,安徽,淮北,3,,,
2月4日,地区级,安徽,淮南,4,,,
2月4日,地区级,安徽,黄山,,,,
2月4日,地区级,安徽,六安,4,,,
2月4日,地区级,安徽,马鞍山,2,,,
2月4日,地区级,安徽,铜陵,,,,
2月4日,地区级,安徽,芜湖,2,,,
2月4日,地区级,安徽,宿州,1,,,
2月4日,地区级,安徽,宣城,,,,
2月4日,省级,安徽,,50,6,,
2月4日,地区级,澳门,澳门,,,,
2月4日,省级,澳门,,,,,
2月4日,地区级,北京,昌平,1,,,
2月4日,地区级,北京,朝阳,7,,,
2月4日,地区级,北京,大兴,,,,
2月4日,地区级,北京,地区待确认,,1,,
2月4日,地区级,北京,东城,4,,,
2月4日,地区级,北京,房山,6,,,
2月4日,地区级,北京,丰台,2,,,
2月4日,地区级,北京,海淀,,,,
2月4日,地区级,北京,怀柔,1,,,
2月4日,地区级,北京,门头沟,,,,
2月4日,地区级,北京,石景山,1,,,
2月4日,地区级,北京,顺义,1,,,
2月4日,地区级,北京,通州,,,,
2月4日,地区级,北京,外地来京,1,,,
2月4日,地区级,北京,西城,1,,,
2月4日,地区级,北京,延庆,,,,
2月4日,省级,北京,,25,1,,
2月4日,地区级,福建,地区待确认,,6,,
2月4日,地区级,福建,福州,2,,,
2月4日,地区级,福建,龙岩,,,,
2月4日,地区级,福建,南平,1,,,
2月4日,地区级,福建,宁德,2,,,
2月4日,地区级,福建,莆田,1,,,
2月4日,地区级,福建,泉州,2,,,
2月4日,地区级,福建,三明,,,,
2月4日,地区级,福建,厦门,1,,,
2月4日,地区级,福建,漳州,2,,,
2月4日,省级,福建,,11,6,,
2月4日,地区级,甘肃,白银,,,,
2月4日,地区级,甘肃,地区待确认,,1,,
2月4日,地区级,甘肃,定西,,,,
2月4日,地区级,甘肃,甘南州,,,,
2月4日,地区级,甘肃,金昌,,,,
2月4日,地区级,甘肃,兰州,2,,,
2月4日,地区级,甘肃,临夏,,,,
2月4日,地区级,甘肃,陇南,,,,
2月4日,地区级,甘肃,平凉,,,,
2月4日,地区级,甘肃,庆阳,,,,
2月4日,地区级,甘肃,天水,,,,
2月4日,地区级,甘肃,张掖,,,,
2月4日,省级,甘肃,,2,1,,
2月4日,地区级,广东,潮州,,,,
2月4日,地区级,广东,地区待确认,,12,,
2月4日,地区级,广东,东莞,7,,,
2月4日,地区级,广东,佛山,3,,,
2月4日,地区级,广东,广州,21,,,
2月4日,地区级,广东,河源,,,,
2月4日,地区级,广东,惠州,2,,,
2月4日,地区级,广东,江门,1,,,
2月4日,地区级,广东,揭阳,,,,
2月4日,地区级,广东,茂名,1,,,
2月4日,地区级,广东,梅州,1,,,
2月4日,地区级,广东,清远,2,,,
2月4日,地区级,广东,汕头,2,,,
2月4日,地区级,广东,汕尾,,,,
2月4日,地区级,广东,韶关,,,,
2月4日,地区级,广东,深圳,20,,,
2月4日,地区级,广东,阳江,,,,
2月4日,地区级,广东,湛江,3,,,
2月4日,地区级,广东,肇庆,1,,,
2月4日,地区级,广东,中山,4,,,
2月4日,地区级,广东,珠海,5,,,
2月4日,省级,广东,,73,12,,
2月4日,地区级,广西,北海,2,2,,
2月4日,地区级,广西,防城港,2,,,
2月4日,地区级,广西,桂林,2,,,
2月4日,地区级,广西,河池,1,,,
2月4日,地区级,广西,柳州,2,1,,
2月4日,地区级,广西,南宁,1,,,
2月4日,地区级,广西,钦州,1,,,
2月4日,省级,广西,,11,3,,
2月4日,地区级,贵州,安顺,1,,,
2月4日,地区级,贵州,毕节,3,,,
2月4日,地区级,贵州,贵阳,2,,,
2月4日,地区级,贵州,六盘水,,,,
2月4日,地区级,贵州,黔东南州,1,,,
2月4日,地区级,贵州,黔南州,,3,,
2月4日,地区级,贵州,黔西南州,1,,,
2月4日,地区级,贵州,铜仁,,,,
2月4日,地区级,贵州,遵义,,,,
2月4日,省级,贵州,,8,3,,
2月4日,地区级,海南,保亭,2,,,
2月4日,地区级,海南,澄迈,1,,,
2月4日,地区级,海南,东方,1,,,
2月4日,地区级,海南,海口,2,,,
2月4日,地区级,海南,临高县,1,,,
2月4日,地区级,海南,三亚,,1,,
2月4日,地区级,海南,三亚,4,,,
2月4日,省级,海南,,11,1,,-1
2月4日,地区级,河北,保定,4,,,
2月4日,地区级,河北,沧州,,,,
2月4日,地区级,河北,承德,1,,,
2月4日,地区级,河北,邯郸,,,,
2月4日,地区级,河北,衡水,,,,
2月4日,地区级,河北,廊坊,1,,,
2月4日,地区级,河北,秦皇岛,1,,,
2月4日,地区级,河北,石家庄,,1,,
2月4日,地区级,河北,唐山,1,,,
2月4日,地区级,河北,邢台,,,,
2月4日,地区级,河北,张家口,1,,,
2月4日,省级,河北,,9,1,,
2月4日,地区级,河南,安阳,2,,,
2月4日,地区级,河南,地区待确认,,21,,
2月4日,地区级,河南,鹤壁,,,,
2月4日,地区级,河南,济源示范区,,,,
2月4日,地区级,河南,焦作,3,,,
2月4日,地区级,河南,开封,5,,,
2月4日,地区级,河南,洛阳,5,,,
2月4日,地区级,河南,漯河,1,,,
2月4日,地区级,河南,南阳,8,,,
2月4日,地区级,河南,平顶山,6,,,
2月4日,地区级,河南,濮阳,,,,
2月4日,地区级,河南,三门峡,,,,
2月4日,地区级,河南,商丘,1,,,
2月4日,地区级,河南,新乡,6,,,
2月4日,地区级,河南,信阳,26,,,
2月4日,地区级,河南,许昌,5,,,
2月4日,地区级,河南,郑州,7,,,
2月4日,地区级,河南,周口,4,,,
2月4日,地区级,河南,驻马店,10,,,
2月4日,省级,河南,,89,21,,
2月4日,地区级,黑龙江,地区待确认,,2,,
2月4日,地区级,黑龙江,哈尔滨,10,,,
2月4日,地区级,黑龙江,鸡西,3,,,
2月4日,地区级,黑龙江,牡丹江,1,,,
2月4日,地区级,黑龙江,七台河,1,,,
2月4日,地区级,黑龙江,齐齐哈尔,14,,,
2月4日,地区级,黑龙江,双鸭山,4,,,
2月4日,地区级,黑龙江,绥化,2,,,
2月4日,省级,黑龙江,,35,2,,
2月4日,地区级,湖北,地区待确认,,,,
2月4日,地区级,湖北,鄂州,50,2,,
2月4日,地区级,湖北,恩施州,15,1,,
2月4日,地区级,湖北,黄冈,223,11,6,
2月4日,地区级,湖北,黄石,104,8,,
2月4日,地区级,湖北,荆门,22,10,2,
2月4日,地区级,湖北,荆州,100,3,2,
2月4日,地区级,湖北,潜江,10,,,
2月4日,地区级,湖北,神农架,,,,
2月4日,地区级,湖北,十堰,27,3,,
2月4日,地区级,湖北,随州,65,6,2,
2月4日,地区级,湖北,天门,11,,,
2月4日,地区级,湖北,武汉,1967,65,49,
2月4日,地区级,湖北,仙桃,37,,1,
2月4日,地区级,湖北,咸宁,36,1,,
2月4日,地区级,湖北,襄阳,103,6,1,
2月4日,地区级,湖北,孝感,342,2,1,
2月4日,地区级,湖北,宜昌,44,7,1,
2月4日,省级,湖北,,3156,125,65,
2月4日,地区级,湖南,常德,6,3,,
2月4日,地区级,湖南,郴州,2,,,
2月4日,地区级,湖南,衡阳,4,1,,
2月4日,地区级,湖南,怀化,,1,,
2月4日,地区级,湖南,娄底,5,1,,
2月4日,地区级,湖南,邵阳,13,1,,
2月4日,地区级,湖南,湘潭,2,1,,
2月4日,地区级,湖南,湘西自治州,1,,,
2月4日,地区级,湖南,益阳,5,,,
2月4日,地区级,湖南,永州,4,,,
2月4日,地区级,湖南,岳阳,6,,,
2月4日,地区级,湖南,张家界,,,,
2月4日,地区级,湖南,长沙,16,4,,
2月4日,地区级,湖南,株洲,4,1,,
2月4日,省级,湖南,,68,13,,
2月4日,地区级,吉林,公主岭,1,,,
2月4日,地区级,吉林,四平,1,,,
2月4日,地区级,吉林,长春,10,,,
2月4日,省级,吉林,,12,,,
2月4日,地区级,江苏,常州,5,2,,
2月4日,地区级,江苏,淮安,4,,,
2月4日,地区级,江苏,连云港,3,,,
2月4日,地区级,江苏,南京,3,2,,
2月4日,地区级,江苏,南通,3,,,
2月4日,地区级,江苏,苏州,3,,,
2月4日,地区级,江苏,泰州,3,1,,
2月4日,地区级,江苏,无锡,1,,,
2月4日,地区级,江苏,宿迁,1,,,
2月4日,地区级,江苏,徐州,6,,,
2月4日,地区级,江苏,盐城,,,,
2月4日,地区级,江苏,扬州,,,,
2月4日,地区级,江苏,镇江,1,,,
2月4日,省级,江苏,,33,5,,
2月4日,地区级,江西,抚州,10,1,,
2月4日,地区级,江西,赣州,6,,,
2月4日,地区级,江西,吉安,,,,
2月4日,地区级,江西,景德镇,,,,
2月4日,地区级,江西,九江,8,,,
2月4日,地区级,江西,南昌,13,3,,
2月4日,地区级,江西,萍乡,2,,,
2月4日,地区级,江西,上饶,19,1,,
2月4日,地区级,江西,新余,10,1,,
2月4日,地区级,江西,宜春,3,2,,
2月4日,地区级,江西,鹰潭,1,,,
2月4日,省级,江西,,72,8,,
2月4日,地区级,辽宁,鞍山,,,,
2月4日,地区级,辽宁,本溪,,,,
2月4日,地区级,辽宁,朝阳市,,,,
2月4日,地区级,辽宁,大连,1,1,,
2月4日,地区级,辽宁,丹东,,,,
2月4日,地区级,辽宁,阜新,2,,,
2月4日,地区级,辽宁,葫芦岛,1,,,
2月4日,地区级,辽宁,锦州,,,,
2月4日,地区级,辽宁,辽阳,,,,
2月4日,地区级,辽宁,盘锦,,,,
2月4日,地区级,辽宁,沈阳,3,,,
2月4日,地区级,辽宁,铁岭,,,,
2月4日,地区级,辽宁,营口,,,,
2月4日,省级,辽宁,,7,1,,
2月4日,地区级,内蒙古,巴彦淖尔,1,,,
2月4日,地区级,内蒙古,包头,1,,,
2月4日,地区级,内蒙古,赤峰,1,,,
2月4日,地区级,内蒙古,鄂尔多斯,2,,,
2月4日,地区级,内蒙古,呼和浩特,1,,,
2月4日,地区级,内蒙古,呼伦贝尔,,,,
2月4日,地区级,内蒙古,通辽,,,,
2月4日,地区级,内蒙古,乌海,1,,,
2月4日,地区级,内蒙古,乌兰察布,,,,
2月4日,地区级,内蒙古,锡林郭勒,,,,
2月4日,地区级,内蒙古,兴安盟乌兰浩特,,,,
2月4日,省级,内蒙古,,7,,,
2月4日,地区级,宁夏,固原,,,,
2月4日,地区级,宁夏,宁东管委会,,,,
2月4日,地区级,宁夏,石嘴山,,,,
2月4日,地区级,宁夏,吴忠,,,,
2月4日,地区级,宁夏,银川,,,,
2月4日,地区级,宁夏,中卫,,,,
2月4日,省级,宁夏,,,,,
2月4日,地区级,青海,海北州,,,,
2月4日,地区级,青海,西宁,2,,,
2月4日,省级,青海,,2,,,
2月4日,地区级,山东,滨州,,,,
2月4日,地区级,山东,德州,2,,,
2月4日,地区级,山东,地区待确认,,6,,
2月4日,地区级,山东,菏泽,2,,,
2月4日,地区级,山东,济南,4,,,
2月4日,地区级,山东,济宁,2,,,
2月4日,地区级,山东,聊城,2,,,
2月4日,地区级,山东,临沂,2,,,
2月4日,地区级,山东,青岛,5,,,
2月4日,地区级,山东,日照,,,,
2月4日,地区级,山东,泰安,2,,,
2月4日,地区级,山东,威海,2,,,
2月4日,地区级,山东,潍坊,3,,,
2月4日,地区级,山东,烟台,,,,
2月4日,地区级,山东,枣庄,,,,
2月4日,地区级,山东,淄博,2,,,
2月4日,省级,山东,,28,6,,
2月4日,地区级,山西,大同,,,,
2月4日,地区级,山西,晋城,,,,
2月4日,地区级,山西,晋中,2,2,,
2月4日,地区级,山西,临汾,,,,
2月4日,地区级,山西,吕梁,,,,
2月4日,地区级,山西,朔州,1,,,
2月4日,地区级,山西,太原,3,,,
2月4日,地区级,山西,忻州,,,,
2月4日,地区级,山西,阳泉,,,,
2月4日,地区级,山西,运城,1,,,
2月4日,地区级,山西,长治,,,,
2月4日,省级,山西,,7,2,,
2月4日,地区级,陕西,安康,2,,,
2月4日,地区级,陕西,宝鸡,,,,
2月4日,地区级,陕西,地区待确认,,1,,
2月4日,地区级,陕西,韩城,,,,
2月4日,地区级,陕西,汉中,3,,,
2月4日,地区级,陕西,商洛,1,,,
2月4日,地区级,陕西,铜川,,,,
2月4日,地区级,陕西,渭南,3,,,
2月4日,地区级,陕西,西安,10,,,
2月4日,地区级,陕西,咸阳,4,,,
2月4日,地区级,陕西,延安,,,,
2月4日,地区级,陕西,杨凌,,,,
2月4日,地区级,陕西,榆林,,,,
2月4日,省级,陕西,,23,1,,
2月4日,地区级,上海,宝山,1,,,
2月4日,地区级,上海,崇明,1,,,
2月4日,地区级,上海,地区待确认,,,,
2月4日,地区级,上海,地区待确认,,2,,
2月4日,地区级,上海,奉贤,1,,,
2月4日,地区级,上海,虹口,,,,
2月4日,地区级,上海,黄浦,,,,
2月4日,地区级,上海,嘉定,,,,
2月4日,地区级,上海,金山,1,,,
2月4日,地区级,上海,静安,3,,,
2月4日,地区级,上海,闵行,1,,,
2月4日,地区级,上海,浦东,5,,,
2月4日,地区级,上海,普陀,,,,
2月4日,地区级,上海,青浦,2,,,
2月4日,地区级,上海,松江,2,,,
2月4日,地区级,上海,外地来沪,5,,,
2月4日,地区级,上海,徐汇,1,,,
2月4日,地区级,上海,杨浦,1,,,
2月4日,地区级,上海,长宁,1,,,
2月4日,省级,上海,,25,2,,
2月4日,地区级,四川,阿坝州,,,,
2月4日,地区级,四川,巴中,3,,,
2月4日,地区级,四川,成都,5,7,,
2月4日,地区级,四川,达州,4,,,
2月4日,地区级,四川,德阳,,,,
2月4日,地区级,四川,地区待确认,,,,
2月4日,地区级,四川,甘孜,2,,,
2月4日,地区级,四川,广安,,,,
2月4日,地区级,四川,广元,,,,
2月4日,地区级,四川,乐山,,,,
2月4日,地区级,四川,凉山,1,,,
2月4日,地区级,四川,泸州,1,,,
2月4日,地区级,四川,眉山,,1,,
2月4日,地区级,四川,绵阳,,1,,
2月4日,地区级,四川,南充,1,,,
2月4日,地区级,四川,内江,,,,
2月4日,地区级,四川,攀枝花,1,,,
2月4日,地区级,四川,遂宁,,,,
2月4日,地区级,四川,雅安,1,,,
2月4日,地区级,四川,宜宾,,,,
2月4日,地区级,四川,资阳,,,,
2月4日,地区级,四川,自贡,,,,
2月4日,省级,四川,,19,9,,
2月4日,地区级,台湾,台湾,1,,,
2月4日,省级,台湾,,1,,,
2月4日,地区级,天津,宝坻区,2,,,
2月4日,地区级,天津,滨海新区,,,,
2月4日,地区级,天津,地区待确认,,,,
2月4日,地区级,天津,东丽区,,,,
2月4日,地区级,天津,和平区,,1,,
2月4日,地区级,天津,河北区,,,,
2月4日,地区级,天津,河东区,,,,
2月4日,地区级,天津,河西区,1,,,
2月4日,地区级,天津,红桥区,,,,
2月4日,地区级,天津,津南区,1,,,
2月4日,地区级,天津,南开区,,,,
2月4日,地区级,天津,宁河区,,,,
2月4日,地区级,天津,外地来津,,,,
2月4日,地区级,天津,西青区,,,,
2月4日,省级,天津,,4,1,,
2月4日,地区级,西藏,拉萨,,,,
2月4日,省级,西藏,,,,,
2月4日,地区级,香港,香港,3,,1,
2月4日,省级,香港,,3,,1,
2月4日,地区级,新疆,阿克苏,,,,
2月4日,地区级,新疆,兵团第九师,,,,
2月4日,地区级,新疆,昌吉州,1,,,
2月4日,地区级,新疆,第八师石河子,,,,
2月4日,地区级,新疆,第七师,,,,
2月4日,地区级,新疆,六师五家渠,,,,
2月4日,地区级,新疆,吐鲁番,,,,
2月4日,地区级,新疆,乌鲁木齐,,,,
2月4日,地区级,新疆,伊犁州,2,,,
2月4日,省级,新疆,,3,,,
2月4日,地区级,云南,保山,,,,
2月4日,地区级,云南,楚雄州,1,,,
2月4日,地区级,云南,大理,,,,
2月4日,地区级,云南,德宏州,,,,
2月4日,地区级,云南,红河,,,,
2月4日,地区级,云南,昆明,,,,
2月4日,地区级,云南,丽江市,,,,
2月4日,地区级,云南,临沧,,,,
2月4日,地区级,云南,普洱,,,,
2月4日,地区级,云南,曲靖,2,,,
2月4日,地区级,云南,文山州,,,,
2月4日,地区级,云南,西双版纳州,1,,,
2月4日,地区级,云南,玉溪,,,,
2月4日,地区级,云南,昭通市,1,,,
2月4日,省级,云南,,5,,,
2月4日,地区级,浙江,杭州,9,1,,
2月4日,地区级,浙江,湖州,,,,
2月4日,地区级,浙江,嘉兴,4,,,
2月4日,地区级,浙江,金华,4,,,
2月4日,地区级,浙江,丽水,,,,
2月4日,地区级,浙江,宁波,18,3,,
2月4日,地区级,浙江,衢州,,,,
2月4日,地区级,浙江,绍兴,,,,
2月4日,地区级,浙江,台州,7,,,
2月4日,地区级,浙江,温州,24,11,,
2月4日,地区级,浙江,舟山,,,,
2月4日,省级,浙江,,66,15,,
2月4日,地区级,重庆,巴南区,,,,
2月4日,地区级,重庆,璧山区,,,,
2月4日,地区级,重庆,城口县,,,,
2月4日,地区级,重庆,大渡口区,,,,
2月4日,地区级,重庆,大足区,,,,
2月4日,地区级,重庆,垫江县,2,,,
2月4日,地区级,重庆,丰都县,,,,
2月4日,地区级,重庆,奉节县,,1,,
2月4日,地区级,重庆,涪陵区,1,,,
2月4日,地区级,重庆,高新区,1,,,
2月4日,地区级,重庆,合川区,,,,
2月4日,地区级,重庆,江北区,,,,
2月4日,地区级,重庆,江津区,,,,
2月4日,地区级,重庆,九龙坡区,4,,,
2月4日,地区级,重庆,开州区,,,,
2月4日,地区级,重庆,梁平区,,,,
2月4日,地区级,重庆,两江新区,1,,,
2月4日,地区级,重庆,南岸区,1,,,
2月4日,地区级,重庆,彭水县,,,,
2月4日,地区级,重庆,綦江区,2,,,
2月4日,地区级,重庆,黔江区,,,,
2月4日,地区级,重庆,荣昌区,1,,,
2月4日,地区级,重庆,沙坪坝区,,,,
2月4日,地区级,重庆,石柱县,,,,
2月4日,地区级,重庆,铜梁区,,,,
2月4日,地区级,重庆,潼南区,3,,,
2月4日,地区级,重庆,万州区,9,1,,
2月4日,地区级,重庆,巫山县,1,,,
2月4日,地区级,重庆,巫溪县,,1,,
2月4日,地区级,重庆,武隆区,,,,
2月4日,地区级,重庆,秀山县,,,,
2月4日,地区级,重庆,永川区,,,,
2月4日,地区级,重庆,渝北区,,,,
2月4日,地区级,重庆,渝中区,3,,,
2月4日,地区级,重庆,云阳县,,1,,
2月4日,地区级,重庆,长寿区,,,,
2月4日,地区级,重庆,忠县,,1,,
2月4日,省级,重庆,,29,5,,
2月4日,国家级,,,3887,262,65,
2月5日,地区级,安徽,安庆,4,,,
2月5日,地区级,安徽,蚌埠,16,,,
2月5日,地区级,安徽,亳州,8,,,
2月5日,地区级,安徽,池州,,,,
2月5日,地区级,安徽,滁州,,,,
